,IUPAC,SMILES
1449,"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1450,"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1451,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1452,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1453,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1454,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1455,1-butyl-3-methylimidazolium methylsulfate,CCCCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1456,1-butyl-3-methylimidazolium methylsulfate,CCCCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1457,1-butyl-3-methylimidazolium methylsulfate,CCCCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1458,1-butyl-3-methylimidazolium methylsulfate,CCCCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1459,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1460,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1461,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1462,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1463,"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1464,"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1465,"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1466,"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1467,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1468,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1469,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1470,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1471,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1472,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1473,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1474,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1475,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1476,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1477,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1478,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1479,2-hydroxyethanaminium tetrafluoroborate,C(CO)[NH3+].[B-](F)(F)(F)F
1480,2-hydroxyethanaminium tetrafluoroborate,C(CO)[NH3+].[B-](F)(F)(F)F
1481,2-hydroxyethanaminium tetrafluoroborate,C(CO)[NH3+].[B-](F)(F)(F)F
1482,2-hydroxyethanaminium tetrafluoroborate,C(CO)[NH3+].[B-](F)(F)(F)F
1483,2-hydroxyethanaminium tetrafluoroborate,C(CO)[NH3+].[B-](F)(F)(F)F
1484,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1485,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1486,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1487,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1488,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1489,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium tetrafluoroborate,OCC[NH+](C)CCO.[B-](F)(F)(F)F
1490,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium tetrafluoroborate,OCC[NH+](C)CCO.[B-](F)(F)(F)F
1491,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium tetrafluoroborate,OCC[NH+](C)CCO.[B-](F)(F)(F)F
1492,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium tetrafluoroborate,OCC[NH+](C)CCO.[B-](F)(F)(F)F
1493,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium tetrafluoroborate,OCC[NH+](C)CCO.[B-](F)(F)(F)F
1494,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,OCC[NH+](C)CCO.[Cl-]
1495,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,OCC[NH+](C)CCO.[Cl-]
1496,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,OCC[NH+](C)CCO.[Cl-]
1497,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,OCC[NH+](C)CCO.[Cl-]
1498,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,OCC[NH+](C)CCO.[Cl-]
1499,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,OCC[NH+](C)CCO.[O-]P(=O)([O-])[O-]
1500,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,OCC[NH+](C)CCO.[O-]P(=O)([O-])[O-]
1501,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,OCC[NH+](C)CCO.[O-]P(=O)([O-])[O-]
1502,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,OCC[NH+](C)CCO.[O-]P(=O)([O-])[O-]
1503,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,OCC[NH+](C)CCO.[O-]P(=O)([O-])[O-]
1504,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1505,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1506,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1507,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1508,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1509,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1510,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1511,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1512,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1513,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1514,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1515,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1516,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1517,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1518,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1519,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1520,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1521,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1522,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1523,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1524,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1525,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1526,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1527,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1528,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1529,N-methyl-N-propylpropan-1-aminium trifluoromethanesulfonate,CCC[NH+](C)CCC.C(F)(F)(F)S(=O)(=O)[O-]
1530,N-methyl-N-propylpropan-1-aminium trifluoromethanesulfonate,CCC[NH+](C)CCC.C(F)(F)(F)S(=O)(=O)[O-]
1531,N-methyl-N-propylpropan-1-aminium trifluoromethanesulfonate,CCC[NH+](C)CCC.C(F)(F)(F)S(=O)(=O)[O-]
1532,N-methyl-N-propylpropan-1-aminium trifluoromethanesulfonate,CCC[NH+](C)CCC.C(F)(F)(F)S(=O)(=O)[O-]
1533,N-methyl-N-propylpropan-1-aminium trifluoromethanesulfonate,CCC[NH+](C)CCC.C(F)(F)(F)S(=O)(=O)[O-]
1534,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1535,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1536,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1537,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1538,1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](c1)C.C(#N)[N-]C#N
1539,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,C[n+]1ccn(c1)CCO.C(=[N-])=NC#N
1540,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,C[n+]1ccn(c1)CCO.C(=[N-])=NC#N
1541,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,C[n+]1ccn(c1)CCO.C(=[N-])=NC#N
1542,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,C[n+]1ccn(c1)CCO.C(=[N-])=NC#N
1543,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,C[n+]1ccn(c1)CCO.C(=[N-])=NC#N
1544,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1545,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1546,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1547,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1548,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1549,butylammonium acetate,QUERY NOT FOUND
1550,butylammonium acetate,QUERY NOT FOUND
1551,butylammonium acetate,QUERY NOT FOUND
1552,butylammonium acetate,QUERY NOT FOUND
1553,butylammonium acetate,QUERY NOT FOUND
1554,butylammonium acetate,QUERY NOT FOUND
1555,butylammonium acetate,QUERY NOT FOUND
1556,butylammonium acetate,QUERY NOT FOUND
1557,butylammonium acetate,QUERY NOT FOUND
1558,butylammonium acetate,QUERY NOT FOUND
1559,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1560,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1561,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1562,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1563,n-butylammonium nitrate,CCCC[NH3+].[N+](=O)([O-])[O-]
1564,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1565,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1566,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1567,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1568,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1569,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1570,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1571,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1572,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1573,1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,QUERY NOT FOUND
1574,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1575,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1576,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1577,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1578,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[O-]
1579,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1580,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1581,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1582,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1583,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1584,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1585,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1586,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1587,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1588,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1589,1-butyl-3-methylimidazolium dibutyl phosphate,QUERY NOT FOUND
1590,1-butyl-3-methylimidazolium dibutyl phosphate,QUERY NOT FOUND
1591,1-butyl-3-methylimidazolium dibutyl phosphate,QUERY NOT FOUND
1592,1-butyl-3-methylimidazolium dibutyl phosphate,QUERY NOT FOUND
1593,1-butyl-3-methylimidazolium dibutyl phosphate,QUERY NOT FOUND
1594,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1595,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1596,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1597,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1598,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1599,1-butyl-3-methylimidazolium salicylate,CCCCn1cc[n+](c1)C.c1ccc(c(c1)C(=O)[O-])O
1600,1-butyl-3-methylimidazolium salicylate,CCCCn1cc[n+](c1)C.c1ccc(c(c1)C(=O)[O-])O
1601,1-butyl-3-methylimidazolium salicylate,CCCCn1cc[n+](c1)C.c1ccc(c(c1)C(=O)[O-])O
1602,1-butyl-3-methylimidazolium salicylate,CCCCn1cc[n+](c1)C.c1ccc(c(c1)C(=O)[O-])O
1603,1-butyl-3-methylimidazolium salicylate,CCCCn1cc[n+](c1)C.c1ccc(c(c1)C(=O)[O-])O
1604,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1605,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1606,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1607,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1608,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1609,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1610,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1611,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1612,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1613,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1614,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1615,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1616,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1617,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1618,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1619,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1620,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1621,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1622,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1623,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1624,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1625,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1626,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1627,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1628,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F
1629,1-ethyl-3-methylimidazolium methylsulfate,CCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1630,1-ethyl-3-methylimidazolium methylsulfate,CCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1631,1-ethyl-3-methylimidazolium methylsulfate,CCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1632,1-ethyl-3-methylimidazolium methylsulfate,CCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1633,1-ethyl-3-methylimidazolium methylsulfate,CCn1cc[n+](c1)C.COS(=O)(=O)[O-]
1634,"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",QUERY NOT FOUND
1635,"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",QUERY NOT FOUND
1636,"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",QUERY NOT FOUND
1637,"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",QUERY NOT FOUND
1638,"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",QUERY NOT FOUND
1639,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1640,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1641,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1642,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1643,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](c1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
1644,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1645,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1646,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1647,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1648,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1649,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1650,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1651,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1652,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1653,1-ethyl-3-methylimidazolium ethyl sulfate,CCn1cc[n+](c1)C.CCOS(=O)(=O)[O-]
1654,1-butyl-3-methylimidazolium thiocyanate,CCCCn1cc[n+](c1)C.C(#N)[S-]
1655,1-butyl-3-methylimidazolium thiocyanate,CCCCn1cc[n+](c1)C.C(#N)[S-]
1656,1-butyl-3-methylimidazolium thiocyanate,CCCCn1cc[n+](c1)C.C(#N)[S-]
1657,1-butyl-3-methylimidazolium thiocyanate,CCCCn1cc[n+](c1)C.C(#N)[S-]
1658,1-butyl-3-methylimidazolium thiocyanate,CCCCn1cc[n+](c1)C.C(#N)[S-]
1659,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1660,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1661,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1662,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1663,1-ethyl-3-methylimidazolium tetrafluoroborate,CCn1cc[n+](c1)C.[B-](F)(F)(F)F
1664,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1665,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1666,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1667,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1668,1-ethyl-3-methylimidazolium dicyanamide,CCn1cc[n+](c1)C.C(#N)[N-]C#N
1669,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1670,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
1671,1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](c1)C.[B-](F)(F)(F)F
